player_id,player_name,country,country_id,birth_date_utc,primary_position,club_id,club_name,height_cm,preferred_foot,transfer_value_eur,age,detail_name,positionId,usualPlayingPositionId,shirtNumber,market_value_eur,rating,goals,assists,red_cards,yellow_cards,detail_height_cm,detail_birth_date,detail_transfer_value_eur,season_goals,season_rating,season_assists,player_of_the_match,isCaptain
1073980,David Affengruber,Austria,8255,2001-03-19,center back,10268.0,Elche,185.0,right,9178066.0,25.0,David Affengruber,,1.0,2,9178066.0,,,,,,,,,,,,,
1089685,Carney Chukwuemeka,Austria,8255,2003-10-20,attacking midfielder,9789.0,Borussia Dortmund,188.0,right,21521274.0,22.0,Carney Chukwuemeka,,2.0,17,21521274.0,,,,,,,,,,,,,
110148,Marko Arnautovic,Austria,8255,1989-04-19,striker,8687.0,FK Crvena Zvezda,192.0,both,1375048.0,37.0,Marko Arnautovic,,3.0,7,1375048.0,,,,,,,,,,,,,
121633,David Alaba,Austria,8255,1992-06-24,center back,,Unknown,180.0,left,1720863.0,34.0,David Alaba,36.0,1.0,8,1720863.0,,,,,,,,,,,,,True
1327149,Paul Wanner,Austria,8255,2005-12-23,defensive midfielder,8640.0,PSV Eindhoven,185.0,left,20232219.0,20.0,Paul Wanner,85.0,2.0,24,20232219.0,,,,,,,,,,,,,
1514693,Florian Wiegele,Austria,8255,2001-03-21,keeper,6033.0,Viktoria Plzen,205.0,left,940315.0,25.0,Florian Wiegele,,0.0,12,940315.0,,,,,,,,,,,,,
198316,Michael Gregoritsch,Austria,8255,1994-04-18,striker,8406.0,Augsburg,190.0,left,1149688.0,32.0,Michael Gregoritsch,115.0,3.0,11,1149688.0,,,,,,,,,,,,,
215151,Marcel Sabitzer,Austria,8255,1994-03-17,defensive midfielder,9789.0,Borussia Dortmund,177.0,right,3976329.0,32.0,Marcel Sabitzer,87.0,2.0,9,3976329.0,,,,,,,,,,,,,
423812,Phillipp Mwene,Austria,8255,1994-01-29,left midfielder,9905.0,Mainz 05,168.0,right,1141898.0,32.0,Phillipp Mwene,,2.0,16,1141898.0,,,,,,,,,,,,,
450739,Alexander Schlager,Austria,8255,1996-02-01,keeper,8697.0,Werder Bremen,184.0,right,1310644.0,30.0,Alexander Schlager,11.0,0.0,1,1310644.0,,,,,,,,,,,,,
461357,Alessandro Schöpf,Austria,8255,1994-02-07,defensive midfielder,1954.0,Wolfsberger AC,178.0,right,397989.0,32.0,Alessandro Schöpf,,2.0,26,397989.0,,,,,,,,,,,,,
526827,Konrad Laimer,Austria,8255,1997-05-27,right back,9823.0,Bayern München,180.0,right,30257135.0,29.0,Konrad Laimer,38.0,1.0,20,30257135.0,,,,,,,,,,,,,
557325,Stefan Posch,Austria,8255,1997-05-14,center back,10171.0,Como,190.0,right,4399087.0,29.0,Stefan Posch,32.0,1.0,5,4399087.0,,,,,,,,,,,,,
617044,Florian Grillitsch,Austria,8255,1995-08-07,central midfielder,,Unknown,187.0,right,1149729.0,30.0,Florian Grillitsch,,2.0,10,1149729.0,,,,,,,,,,,,,
620027,Xaver Schlager,Austria,8255,1997-09-28,central midfielder,,Unknown,174.0,left,6336970.0,28.0,Xaver Schlager,66.0,2.0,4,6336970.0,,,,,,,,,,,,,
630672,Patrick Pentz,Austria,8255,1997-01-02,keeper,8595.0,Brøndby IF,182.0,left,1511255.0,29.0,Patrick Pentz,,0.0,13,1511255.0,,,,,,,,,,,,,
643724,Philipp Lienhart,Austria,8255,1996-07-11,center back,8358.0,Freiburg,185.0,right,6751119.0,29.0,Philipp Lienhart,,1.0,15,6751119.0,,,,,,,,,,,,,
749488,Romano Schmid,Austria,8255,2000-01-27,attacking midfielder,8697.0,Werder Bremen,167.0,right,13886124.0,26.0,Romano Schmid,83.0,2.0,18,13886124.0,,,,,,,,,,,,,
754126,Kevin Danso,Austria,8255,1998-09-19,center back,8586.0,Tottenham Hotspur,190.0,right,21465546.0,27.0,Kevin Danso,34.0,1.0,3,21465546.0,,,,,,,,,,,,,
767789,Marco Friedl,Austria,8255,1998-03-16,center back,8697.0,Werder Bremen,187.0,left,13330440.0,28.0,Marco Friedl,,1.0,23,13330440.0,,,,,,,,,,,,,
858198,Sasa Kalajdzic,Austria,8255,1997-07-07,striker,8602.0,Wolverhampton Wanderers,200.0,right,1338452.0,28.0,Sasa Kalajdzic,,3.0,14,1338452.0,,,,,,,,,,,,,
861668,Dejan Ljubicic,Austria,8255,1997-10-08,right winger,10189.0,Schalke 04,186.0,right,1387529.0,28.0,Dejan Ljubicic,,2.0,19,1387529.0,,,,,,,,,,,,,
951921,Michael Svoboda,Austria,8255,1998-10-15,center back,10204.0,Brighton & Hove Albion,195.0,right,2033745.0,27.0,Michael Svoboda,,1.0,25,2033745.0,,,,,,,,,,,,,
1021586,Gabriel Martinelli,Brazil,8256,2001-06-18,left winger,9825.0,Arsenal,180.0,right,44698697.0,25.0,Gabriel Martinelli,86.0,3.0,22,44698697.0,,,,,,,,,1.0,6.59,,,
1176214,Luiz Henrique,Brazil,8256,2001-01-02,right winger,8698.0,Zenit St. Petersburg,182.0,left,20402350.0,25.0,Luiz Henrique,,3.0,21,20402350.0,,,,,,,,,,6.51,,,
1181700,Danilo Santos,Brazil,8256,2001-04-29,defensive midfielder,8517.0,Botafogo RJ,177.0,left,22223992.0,25.0,Danilo,,2.0,18,22223992.0,,,,,,,,,,6.12,,,
1302005,Igor Thiago,Brazil,8256,2001-06-26,striker,9937.0,Brentford,191.0,right,34801160.0,25.0,Igor Thiago,,3.0,25,34801160.0,,,,,,,,,,6.5,,,
1406729,Endrick,Brazil,8256,2006-07-21,right winger,9748.0,Lyon,173.0,left,35183582.0,19.0,Endrick,,3.0,19,35183582.0,,,,,,,,,,6.05,,,
1478295,Rayan,Brazil,8256,2006-08-03,right winger,8678.0,AFC Bournemouth,186.0,left,47583920.0,19.0,Rayan,103.0,3.0,26,27091521.0,,,,,,,,,,7.52,1.0,,
157865,Alex Sandro,Brazil,8256,1991-01-26,left back,9770.0,Flamengo,180.0,left,1031588.0,35.0,Alex Sandro,,1.0,6,1031588.0,,,,,,,,,,,,,
19533,Neymar,Brazil,8256,1992-02-05,striker,8514.0,Santos FC,175.0,right,4532682.0,,Neymar,,,,,,,,,,,,,,,,,
208077,Danilo,Brazil,8256,1991-07-15,center back,9770.0,Flamengo,184.0,right,1638111.0,34.0,Danilo,32.0,1.0,13,1638111.0,,,,,,,,,,6.81,,,
208494,Casemiro,Brazil,8256,1992-02-23,defensive midfielder,,Unknown,185.0,right,5739627.0,34.0,Casemiro,65.0,2.0,5,5739627.0,,,,,,,,,1.0,7.43,,,
267365,Marquinhos,Brazil,8256,1994-05-14,center back,9847.0,Paris Saint-Germain,183.0,right,25493870.0,32.0,Marquinhos,34.0,1.0,4,25493870.0,,,,,,,,,,7.24,,,True
267826,Weverton,Brazil,8256,1987-12-13,keeper,9769.0,Gremio,189.0,right,716738.0,38.0,Weverton,,0.0,12,716738.0,,,,,,,,,,,,,
319784,Alisson Becker,Brazil,8256,1992-10-02,keeper,8650.0,Liverpool,193.0,right,14795536.0,33.0,Alisson Becker,11.0,0.0,1,14795536.0,,,,,,,,,,7.4,,,
346000,Douglas Santos,Brazil,8256,1994-03-22,left back,8698.0,Zenit St. Petersburg,176.0,left,4654562.0,32.0,Douglas Santos,38.0,1.0,16,4654562.0,,,,,,,,,,7.48,,,
359188,Fabinho,Brazil,8256,1993-10-23,defensive midfielder,8577.0,Al Ittihad,188.0,right,10007582.0,32.0,Fabinho,,2.0,17,10007582.0,,,,,,,,,,6.48,,,
363364,Ederson,Brazil,8256,1993-08-17,keeper,8695.0,Fenerbahçe,188.0,left,12312620.0,32.0,Ederson,,0.0,23,12312620.0,,,,,,,,,,,,,
523801,Léo Pereira,Brazil,8256,1996-01-31,center back,9770.0,Flamengo,189.0,left,7126372.0,30.0,Léo Pereira,,1.0,15,7126372.0,,,,,,,,,,,,,
696679,Raphinha,Brazil,8256,1996-12-14,left winger,8634.0,Barcelona,176.0,left,62633290.0,29.0,Raphinha,,3.0,11,62633290.0,,,,,,,,,,6.41,,,
766435,Lucas Paquetá,Brazil,8256,1997-08-27,attacking midfielder,9770.0,Flamengo,183.0,left,45154263.0,,Lucas Paquetá,,,,,,,,,,,,,,,,,
795179,Gabriel,Brazil,8256,1997-12-19,center back,9825.0,Arsenal,190.0,left,79588929.0,28.0,Gabriel,36.0,1.0,3,49917510.0,,,,,,,,,,7.66,1.0,,
846033,Vinícius Júnior,Brazil,8256,2000-07-12,left winger,8633.0,Real Madrid,177.0,right,106930227.0,,Vinícius Júnior,,,,,,,,,,,,,,,,,
850354,Bruno Guimarães,Brazil,8256,1997-11-16,central midfielder,10261.0,Newcastle United,182.0,right,63058113.0,,Bruno Guimarães,,,,,,,,,,,,,,,,,
857269,Gleison Bremer,Brazil,8256,1997-03-18,center back,9885.0,Juventus,188.0,right,39308957.0,29.0,Gleison Bremer,,1.0,14,39308957.0,,,,,,,,,,,,,
862538,Roger Ibañez,Brazil,8256,1998-11-23,center back,2530.0,Al Ahli,185.0,right,11084415.0,27.0,Roger Ibañez,,1.0,24,11084415.0,,,,,,,,,,6.66,,,
863098,Matheus Cunha,Brazil,8256,1999-05-27,striker,10260.0,Manchester United,184.0,right,64880341.0,,Matheus Cunha,,,,,,,,,,,,,,,,,
957203,Éderson,Brazil,8256,1999-07-07,defensive midfielder,8524.0,Atalanta,183.0,right,33242669.0,26.0,Éderson,,2.0,2,33242669.0,,,,,,,,,,,,,
1023030,Jhon Arias,Colombia,8258,1997-09-21,left winger,10283.0,Palmeiras,168.0,right,14325942.0,,Jhon Arias,,,,,,,,,,,,,,,,,
1174630,Richard Ríos,Colombia,8258,2000-06-02,defensive midfielder,9772.0,Benfica,180.0,right,20252860.0,26.0,Richard Ríos,,2.0,6,20252860.0,,,,,,,,,,6.23,,,
1281230,Juan Portilla,Colombia,8258,1998-09-12,defensive midfielder,10273.0,Athletico Paranaense,183.0,right,3402057.0,27.0,Juan Portilla,,2.0,15,3402057.0,,,,,,,,,,,,,
1331597,Gustavo Puerta,Colombia,8258,2003-07-23,defensive midfielder,8696.0,Racing Santander,173.0,right,4999343.0,,Gustavo Puerta,,,,,,,,,,,,,,,,,
1353421,Andrés Gómez,Colombia,8258,2002-09-12,left winger,10276.0,Vasco da Gama,171.0,right,,23.0,Andrés Gómez,,3.0,26,,,,,,,,,,,,,,
1434853,Kevin Castaño,Colombia,8258,2000-09-29,defensive midfielder,10076.0,River Plate,177.0,right,5943696.0,25.0,Kevin Castaño,,2.0,5,5943696.0,,,,,,,,,,6.11,,,
164684,James Rodríguez,Colombia,8258,1991-07-12,attacking midfielder,207242.0,Minnesota United,180.0,left,970354.0,34.0,James Rodríguez,103.0,3.0,10,970354.0,,,,,,,,,,7.12,,,True
207617,Juan Fernando Quintero,Colombia,8258,1993-01-18,attacking midfielder,10076.0,River Plate,167.0,left,943092.0,,Juan Quintero,,,,,,,,,,,,,,,,,
207642,Santiago Arias,Colombia,8258,1992-01-13,right back,10078.0,Independiente,177.0,right,865614.0,34.0,Santiago Arias,,1.0,4,865614.0,,,,,,,,,,7.86,,,
291425,Jhon Córdoba,Colombia,8258,1993-05-11,striker,168719.0,FC Krasnodar,188.0,right,7696628.0,33.0,Jhon Córdoba,,3.0,9,7696628.0,,,,,,,,,,6.15,,,
466672,Jefferson Lerma,Colombia,8258,1994-10-25,defensive midfielder,9826.0,Crystal Palace,179.0,right,5400278.0,31.0,Jefferson Lerma,75.0,2.0,16,5400278.0,,,,,,,,,,7.06,,,
474673,Johan Mojica,Colombia,8258,1992-08-21,left back,8661.0,Mallorca,185.0,left,1201717.0,33.0,Johan Mojica,38.0,1.0,17,1201717.0,,,,,,,,,,7.37,,,
496042,Yerry Mina,Colombia,8258,1994-09-23,center back,8529.0,Cagliari,195.0,right,2401585.0,31.0,Yerry Mina,,1.0,13,2401585.0,,,,,,,,,,,,,
498457,Álvaro Montero,Colombia,8258,1995-03-29,keeper,10079.0,Velez Sarsfield,201.0,right,1793408.0,31.0,Álvaro Montero,,0.0,24,1793408.0,,,,,,,,,,,,,
50065,David Ospina,Colombia,8258,1988-08-31,keeper,6368.0,Atletico Nacional,183.0,right,380535.0,37.0,David Ospina,,0.0,1,380535.0,,,,,,,,,,,,,
50207,Camilo Vargas,Colombia,8258,1989-03-09,keeper,6577.0,Atlas,183.0,left,470983.0,37.0,Camilo Vargas,11.0,0.0,12,470983.0,,,,,,,,,,7.07,,,
578756,Deiver Machado,Colombia,8258,1993-09-02,left back,9830.0,Nantes,172.0,left,1258001.0,32.0,Deiver Machado,,2.0,22,1258001.0,,,,,,,,,,7.18,,,
643533,Davinson Sánchez,Colombia,8258,1996-06-12,center back,8637.0,Galatasaray,187.0,right,15178456.0,,Davinson Sánchez,,,,,,,,,,,,,,,,,
784834,Jorge Carrascal,Colombia,8258,1998-05-25,right winger,9770.0,Flamengo,180.0,right,7219285.0,28.0,Jorge Carrascal,,3.0,8,7219285.0,,,,,,,,,,,,,
792303,Luis Suárez,Colombia,8258,1997-12-02,striker,9768.0,Sporting CP,185.0,right,24801653.0,28.0,Luis Suárez,105.0,3.0,25,24801653.0,,,,,,,,,,6.58,1.0,,
837870,Jaminton Campaz,Colombia,8258,2000-05-24,left winger,10084.0,Rosario Central,166.0,left,3288425.0,,Jaminton Campaz,,,,,,,,,,,,,,,,,
852071,Juan Hernández,Colombia,8258,1999-04-20,striker,8603.0,Real Betis,176.0,right,17530344.0,27.0,Juan Hernández,,3.0,19,17530344.0,,,,,,,,,,6.68,1.0,,
859282,Daniel Muñoz,Colombia,8258,1996-05-26,right wing-back,9826.0,Crystal Palace,183.0,right,27016263.0,,Daniel Muñoz,,,,,,,,,,,,,,,,,
860913,Jhon Lucumí,Colombia,8258,1998-06-26,center back,9857.0,Bologna,185.0,left,17493961.0,28.0,Jhon Lucumí,36.0,1.0,3,17493961.0,,,,,,,,,,7.23,,,
860914,Luis Díaz,Colombia,8258,1997-01-13,left winger,9823.0,Bayern München,180.0,right,80292049.0,,Luis Díaz,,,,,,,,,,,,,,,,,
965205,Willer Ditta,Colombia,8258,1998-01-23,center back,6578.0,Cruz Azul,180.0,right,4992752.0,28.0,Willer Ditta,,1.0,18,4992752.0,,,,,,,,,,,,,
1095432,Charles De Ketelaere,Belgium,8263,2001-03-10,attacking midfielder,8524.0,Atalanta,192.0,left,39619004.0,25.0,Charles De Ketelaere,115.0,2.0,17,39619004.0,,,,,,,,,3.0,7.54,1.0,,
1134871,Maxim De Cuyper,Belgium,8263,2000-12-22,left back,10204.0,Brighton & Hove Albion,183.0,left,22466254.0,25.0,Maxim De Cuyper,38.0,1.0,5,22466254.0,,,,,,,,,,7.2,,,
1173250,Arthur Theate,Belgium,8263,2000-05-25,center back,9810.0,Eintracht Frankfurt,186.0,left,20472907.0,26.0,Arthur Theate,,1.0,3,20472907.0,,,,,,,,,,6.95,,,
1178602,Senne Lammens,Belgium,8263,2002-07-07,keeper,10260.0,Manchester United,193.0,right,19304486.0,24.0,Senne Lammens,,0.0,12,19304486.0,,,,,,,,,,,,,
1185748,Amadou Onana,Belgium,8263,2001-08-16,defensive midfielder,10252.0,Aston Villa,195.0,right,46621019.0,24.0,Amadou Onana,1000.0,2.0,24,46621019.0,,,,,,,,,,6.51,,,
1200630,Koni De Winter,Belgium,8263,2002-06-12,center back,8564.0,Milan,188.0,right,25769138.0,24.0,Koni De Winter,,1.0,16,25769138.0,,,,,,,,,,,,,
1232172,Zeno Debast,Belgium,8263,2003-10-24,center back,9768.0,Sporting CP,189.0,right,31999170.0,22.0,Zeno Debast,,,,31999170.0,,,,,,,,,,,,,
1252070,Nathan Ngoy,Belgium,8263,2003-06-10,center back,8639.0,Lille,183.0,right,13210184.0,23.0,Nathan Ngoy,34.0,1.0,25,13210184.0,,,,,,,,,,7.02,,,
1319972,Mike Penders,Belgium,8263,2005-07-31,keeper,8455.0,Chelsea,200.0,left,22643511.0,20.0,Mike Penders,,0.0,13,22643511.0,,,,,,,,,,,,,
1342754,Diego Moreira,Belgium,8263,2004-08-06,right winger,9848.0,Strasbourg,179.0,left,19101596.0,21.0,Diego Moreira,,2.0,19,19101596.0,,,,,,,,,,6.58,,,
1444231,Matias Fernandez-Pardo,Belgium,8263,2005-02-03,striker,8639.0,Lille,183.0,right,29026407.0,21.0,Matias Fernandez-Pardo,,3.0,26,29026407.0,,,,,,,,,,6.96,,,
1489449,Joaquin Seys,Belgium,8263,2005-03-28,left back,8342.0,Club Brugge,178.0,left,18308980.0,21.0,Joaquin Seys,,1.0,18,18308980.0,,,,,,,,,,,,,
169200,Kevin De Bruyne,Belgium,8263,1991-06-28,attacking midfielder,9875.0,Napoli,181.0,right,10181555.0,35.0,Kevin De Bruyne,85.0,2.0,7,10181555.0,,,,,,,,,1.0,7.51,,,True
170323,Thibaut Courtois,Belgium,8263,1992-05-11,keeper,8633.0,Real Madrid,199.0,left,10342349.0,34.0,Thibaut Courtois,11.0,0.0,1,10342349.0,,,,,,,,,,7.04,,,
181276,Romelu Lukaku,Belgium,8263,1993-05-13,striker,9875.0,Napoli,190.0,left,9745195.0,33.0,Romelu Lukaku,,3.0,9,9745195.0,,,,,,,,,3.0,6.71,1.0,,
203666,Hans Vanaken,Belgium,8263,1992-08-24,attacking midfielder,8342.0,Club Brugge,194.0,right,3751252.0,33.0,Hans Vanaken,64.0,2.0,20,3751252.0,,,,,,,,,1.0,7.29,2.0,,
277771,Thomas Meunier,Belgium,8263,1991-09-12,right back,8472.0,Sunderland,190.0,right,1289065.0,34.0,Thomas Meunier,,1.0,15,1289065.0,,,,,,,,,,6.87,1.0,,
318615,Leandro Trossard,Belgium,8263,1994-12-04,left winger,10188.0,Beşiktaş,172.0,right,15301964.0,31.0,Leandro Trossard,83.0,3.0,10,15301964.0,,,,,,,,,2.0,7.96,2.0,,
39591,Axel Witsel,Belgium,8263,1989-01-12,defensive midfielder,,Unknown,186.0,right,1154326.0,37.0,Axel Witsel,,2.0,6,1154326.0,,,,,,,,,,,,,
445873,Brandon Mechele,Belgium,8263,1993-01-28,center back,8342.0,Club Brugge,188.0,right,1793816.0,33.0,Brandon Mechele,36.0,1.0,4,1793816.0,,,,,,,,,,7.3,,,
465750,Timothy Castagne,Belgium,8263,1995-12-05,right back,9879.0,Fulham,185.0,right,10373883.0,30.0,Timothy Castagne,32.0,1.0,21,10373883.0,,,,,,,,,,7.23,1.0,,
465960,Youri Tielemans,Belgium,8263,1997-05-07,defensive midfielder,10260.0,Manchester United,177.0,right,35191527.0,29.0,Youri Tielemans,,,,35191527.0,,,,,,,,,2.0,7.67,,,
688876,Dodi Lukébakio,Belgium,8263,1997-09-24,right winger,9772.0,Benfica,187.0,left,19609213.0,28.0,Dodi Lukébakio,,3.0,14,19609213.0,,,,,,,,,,6.79,,,
863869,Nicolas Raskin,Belgium,8263,2001-02-23,defensive midfielder,8548.0,Rangers,179.0,right,11423960.0,25.0,Nicolas Raskin,66.0,2.0,23,11423960.0,,,,,,,,,,7.08,2.0,,
921341,Alexis Saelemaekers,Belgium,8263,1999-06-27,right midfielder,8564.0,Milan,180.0,right,20603179.0,27.0,Alexis Saelemaekers,,2.0,22,20603179.0,,,,,,,,,1.0,7.04,,,
942368,Jérémy Doku,Belgium,8263,2002-05-27,left winger,8456.0,Manchester City,171.0,right,70255873.0,24.0,Jérémy Doku,87.0,3.0,11,70255873.0,,,,,,,,,,6.76,,,
1061249,Vitinha,Portugal,8361,2000-02-13,central midfielder,9847.0,Paris Saint-Germain,172.0,right,123562651.0,26.0,Vitinha,66.0,2.0,23,123562651.0,,,,,,,,,,7.24,,,
1130583,Samú,Portugal,8361,2000-11-27,defensive midfielder,8661.0,Mallorca,183.0,left,15025138.0,25.0,Samú,,2.0,24,15025138.0,,,,,,,,,,6.54,,,
1158945,Nuno Mendes,Portugal,8361,2002-06-19,left back,9847.0,Paris Saint-Germain,184.0,left,66705460.0,24.0,Nuno Mendes,38.0,1.0,25,66705460.0,,,,,,,,,1.0,7.49,,,
1165710,Gonçalo Inácio,Portugal,8361,2001-08-25,center back,9768.0,Sporting CP,186.0,left,37322115.0,24.0,Gonçalo Inácio,,1.0,14,37322115.0,,,,,,,,,,,,,
1185336,Francisco Conceição,Portugal,8361,2002-12-14,right winger,9885.0,Juventus,170.0,left,30420899.0,23.0,Francisco Conceição,,2.0,26,30420899.0,,,,,,,,,,6.6,,,
1187283,Tomás Araújo,Portugal,8361,2002-05-16,center back,9772.0,Benfica,187.0,right,29910620.0,24.0,Tomás Araújo,,1.0,4,29910620.0,,,,,,,,,,7.25,,,
1342757,João Neves,Portugal,8361,2004-09-27,central midfielder,9847.0,Paris Saint-Germain,174.0,right,91477024.0,21.0,João Neves,64.0,2.0,15,91477024.0,,,,,,,,,1.0,7.29,,,
1343750,Renato Veiga,Portugal,8361,2003-07-29,center back,10205.0,Villarreal,190.0,left,24652953.0,22.0,Renato Veiga,36.0,1.0,13,24652953.0,,,,,,,,,,7.32,,,
30893,Cristiano Ronaldo,Portugal,8361,1985-02-05,striker,101918.0,Al Nassr FC,187.0,right,9386067.0,41.0,Cristiano Ronaldo,115.0,3.0,7,9386067.0,,,,,,,,,3.0,7.44,,,True
361717,Rui Silva,Portugal,8361,1994-02-07,keeper,9768.0,Sporting CP,189.0,left,,32.0,Rui Silva,,0.0,22,,,,,,,,,,,,,,
361757,João Cancelo,Portugal,8361,1994-05-27,left back,2529.0,Al Hilal,182.0,right,6808384.0,32.0,João Cancelo,32.0,1.0,20,6808384.0,,,,,,,,,,7.2,1.0,,
416175,José Sá,Portugal,8361,1993-01-17,keeper,8602.0,Wolverhampton Wanderers,192.0,right,4818433.0,33.0,José Sá,,0.0,12,4818433.0,,,,,,,,,,,,,
422685,Bruno Fernandes,Portugal,8361,1994-09-08,attacking midfielder,10260.0,Manchester United,179.0,right,37282215.0,31.0,Bruno Fernandes,85.0,2.0,8,37282215.0,,,,,,,,,,7.28,1.0,,
470834,Nélson Semedo,Portugal,8361,1993-11-16,right back,8695.0,Fenerbahçe,180.0,right,3310209.0,32.0,Nélson Semedo,,1.0,2,3310209.0,,,,,,,,,,6.39,,,
488139,Bernardo Silva,Portugal,8361,1994-08-10,attacking midfielder,8633.0,Real Madrid,173.0,left,21625552.0,31.0,Bernardo Silva,,2.0,10,21625552.0,,,,,,,,,,6.04,,,
534684,Rúben Neves,Portugal,8361,1997-03-13,defensive midfielder,2529.0,Al Hilal,180.0,right,16851839.0,29.0,Rúben Neves,,2.0,21,16851839.0,,,,,,,,,,6.5,,,
536455,Gonçalo Guedes,Portugal,8361,1996-11-29,left winger,8560.0,Real Sociedad,179.0,right,5253030.0,29.0,Gonçalo Guedes,,3.0,19,5253030.0,,,,,,,,,,,,,
614006,Rúben Dias,Portugal,8361,1997-05-14,center back,8456.0,Manchester City,187.0,right,46711978.0,29.0,Rúben Dias,34.0,1.0,3,46711978.0,,,,,,,,,,7.6,,,
732282,Trincão,Portugal,8361,1999-12-29,attacking midfielder,2530.0,Al Ahli,183.0,left,36075508.0,26.0,Trincão,,2.0,16,36075508.0,,,,,,,,,,6.31,,,
751550,Diogo Dalot,Portugal,8361,1999-03-18,right back,10260.0,Manchester United,183.0,right,33853397.0,27.0,Diogo Dalot,,1.0,5,33853397.0,,,,,,,,,,6.89,,,
794427,Joao Félix,Portugal,8361,1999-11-10,attacking midfielder,101918.0,Al Nassr FC,181.0,right,16726642.0,26.0,Joao Félix,87.0,3.0,11,16726642.0,,,,,,,,,,6.8,,,
795630,Diogo Costa,Portugal,8361,1999-09-19,keeper,9773.0,FC Porto,186.0,right,37125407.0,26.0,Diogo Costa,11.0,0.0,1,37125407.0,,,,,,,,,,7.71,,,
843040,Pedro Neto,Portugal,8361,2000-03-09,right winger,8455.0,Chelsea,172.0,left,57446657.0,26.0,Pedro Neto,83.0,3.0,18,57446657.0,,,,,,,,,,6.81,1.0,,
848844,Rafael Leão,Portugal,8361,1999-06-10,striker,8564.0,Milan,188.0,right,59850181.0,27.0,Rafael Leão,,3.0,17,59850181.0,,,,,,,,,1.0,6.99,1.0,,
940087,Gonçalo Ramos,Portugal,8361,2001-06-20,striker,8564.0,Milan,185.0,right,35358103.0,25.0,Gonçalo Ramos,,3.0,9,35358103.0,,,,,,,,,1.0,7.42,,,
955529,Matheus Nunes,Portugal,8361,1998-08-27,right back,8456.0,Manchester City,183.0,right,47244538.0,27.0,Matheus Nunes,,1.0,6,47244538.0,,,,,,,,,,,,,
1077894,Jude Bellingham,England,8491,2003-06-29,attacking midfielder,8633.0,Real Madrid,186.0,right,134530005.0,,Jude Bellingham,,,,,,,,,,,,,,,,,
1084981,Noni Madueke,England,8491,2002-03-10,right winger,9825.0,Arsenal,182.0,left,61396675.0,24.0,Noni Madueke,,3.0,20,61396675.0,,,,,,,,,,7.0,,,
1089691,Elliot Anderson,England,8491,2002-11-06,defensive midfielder,8456.0,Manchester City,179.0,right,57084237.0,23.0,Elliot Anderson,,2.0,8,57084237.0,,,,,,,,,,7.57,1.0,,
1107620,Jarell Quansah,England,8491,2003-01-29,center back,8178.0,Bayer Leverkusen,190.0,right,42211937.0,23.0,Jarell Quansah,32.0,1.0,26,42211937.0,,,,,,,,,,6.51,,,
1187213,James Trafford,England,8491,2002-10-10,keeper,8456.0,Manchester City,197.0,right,29469247.0,23.0,James Trafford,,0.0,23,29469247.0,,,,,,,,,,,,,
1292810,Kobbie Mainoo,England,8491,2005-04-19,defensive midfielder,10260.0,Manchester United,184.0,right,65300865.0,21.0,Kobbie Mainoo,1000.0,2.0,16,65300865.0,,,,,,,,,,,,,
1300526,Nico O'Reilly,England,8491,2005-03-21,left back,8456.0,Manchester City,193.0,left,51728410.0,21.0,Nico O'Reilly,,1.0,3,51728410.0,,,,,,,,,,7.02,,,
156008,Jordan Henderson,England,8491,1990-06-17,defensive midfielder,9937.0,Brentford,182.0,right,2003046.0,36.0,Jordan Henderson,,2.0,14,2003046.0,,,,,,,,,,,,,
188058,Daniel Burn,England,8491,1992-05-09,center back,10261.0,Newcastle United,201.0,left,6107550.0,34.0,Daniel Burn,,1.0,15,6107550.0,,,,,,,,,,6.41,,,
194165,Harry Kane,England,8491,1993-07-28,striker,9823.0,Bayern München,188.0,right,96019445.0,,Harry Kane,,,,,,,,,,,,,,,,,
263653,John Stones,England,8491,1994-05-28,center back,,Unknown,188.0,right,11804553.0,32.0,John Stones,,1.0,5,11804553.0,,,,,,,,,,6.59,,,
303919,Jordan Pickford,England,8491,1994-03-07,keeper,8668.0,Everton,185.0,left,17788492.0,32.0,Jordan Pickford,,0.0,1,17788492.0,,,,,,,,,,6.67,,,
408987,Ivan Toney,England,8491,1996-03-16,striker,2530.0,Al Ahli,185.0,right,16440776.0,30.0,Ivan Toney,115.0,3.0,22,16440776.0,,,,,,,,,,,,,
540088,Ollie Watkins,England,8491,1995-12-30,striker,10252.0,Aston Villa,180.0,right,44382434.0,30.0,Ollie Watkins,,3.0,19,44382434.0,,,,,,,,,,,,,
654096,Declan Rice,England,8491,1999-01-14,defensive midfielder,9825.0,Arsenal,185.0,right,114854202.0,,Declan Rice,,,,,,,,,,,,,,,,,
696365,Marcus Rashford,England,8491,1997-10-31,left winger,10260.0,Manchester United,185.0,right,34737853.0,28.0,Marcus Rashford,88.0,3.0,11,34737853.0,,,,,,,,,1.0,7.21,1.0,,
710159,Ezri Konsa,England,8491,1997-10-23,center back,10252.0,Aston Villa,183.0,right,39690016.0,28.0,Ezri Konsa,34.0,1.0,2,39690016.0,,,,,,,,,1.0,6.76,,,
719330,Dean Henderson,England,8491,1997-03-12,keeper,9826.0,Crystal Palace,188.0,right,29883059.0,29.0,Dean Henderson,11.0,0.0,13,29883059.0,,,,,,,,,,,,,
